tweet_text,sentiment
seguir besteira fobio criei oficialmente hoje popotifober fobia ver popoti ganhar obvio nunca fober,1
saber desculpa és lindo amo gosto bue ti fuck outro gajo,1
fazer unha saber fazer,1
primeiro atrasado em este ano letivo tar bem então,1
lir el fandom for bikini,1
alo favor coloquir função programar publicação abo comunidade,1
tomeir injeção lado bundo outro passei pomar pq aparentemente aranho fazer xixi bunda enquanto dormia poder senta lado nenhum,1
tão engordei perdi barriga,1
quase crise ansiedade conseguir controlar to feliz,1
poder deixar ego caralhor quatro atrapalhar dnv,1
dinheiro restituição impor ano mixaria destino certo,1
tchi ii pá chameilhe chicken sht ahaha ainda bloquear pq dever ter ainda ver tweet de aqui 20 min saber q esperar,1
scaleformr opção inicialização feliz d,1
bom tô bem tbm bom mano,1
sag mal dem ascasibar,1
pra sempre querer ser par mpn anavitoria,1
tbm casamento outubro inclusive madrinha outro dois farei doce festa Wesley querer matar mate logo,1
sim ni saber lembrar nome actor,1
casei roxinho comparaçoes amor passado,1
achuuuu iti malia saúde amo d sorrisinho maisi lir respira Grrrrrrr amo demais cacete nene caro tudo em ele realmente soft,1
yeoone chegar Japão bom noite universe,1
hum tabir dia,1
cachorrar quebrar carregador,1
vc pôr print escutar msc gospel agr pôr boomerang rock ah pronto rock vc n elnd ver c,1
poder comer único coisa resto vida pizza p,1
hahahahaha ir acusar incitação crime p,1
certamente fazer favor p,1
noblabt mandar ficar feliz ficar triste ir imaginar srsrrs,1
obrigado senhor i am Obrigada,1
prioridade então ir embora amanhã,1
malo mão poder mete né despacho trazer queijo holanda,1
querer cumprir ordem diogo,1
ir mandar beijo hoje desculpo Lamechice,1
mãe perceber estado malzinho em esse último dia ta ser legal comigo,1
gostar dizer verdade preciso mostrar felicidade,1
vc mto linda to apxnd brigar bem,1
gostar vídeo pizza calabrês presunto queijo cozinhandocomnane,1
escrevi horror hahaha so querer compartilhar outro visão eren acabar ser meio minoria fandom ir ver ir dar tô bem ansioso pra ver eren virar hahaha,1
dizer vc ter sorte esperar tanto foto ir sentir feio qnd ver,1
pt psdb horrível torturador racista homofóbico machista proprio treva de esse nação,1
gambiarra gente aceitar,1
poder acontecer feat de esse achar sim mpn um44k,1
opa ai sim ir dar olhar aqui yt music ir ja colocar playlist rapzin lt3,1
ahhhh curtir mt gostosinhar música,1
to triste entao ir postar um video gif yongie pra deixar feliz,1
b k,1
saber ir chegar casa hoje,1
saber campanha “ se bonoro ganhar ” poise famílio parte mãe menos dois casamento bonoro ganhar fazer questão expor macho escroto favor “ família ” ficar meio bebado vir passar mão cantar neném aqui,1
claro tô ai semana q vir tô precisar sair Europa elmsm pôr água feijão tô chegar,1
Amo tbm bb d vc querer aprender ver ti ja bom lição bom time mundo grande campeonato esports ano semana q vir começar fase principal ai q bicho pegar,1
contar 10 pra perder cabeça,1
grande dor simultaneamente recíprocar vida de esse conselho correr recíprocar,1
v fzr aqui pq merece és definitivamente pessoa q gostar confio smp smp juntar q vir natal p aturar ainda,1
jornal povo,1
voltar p bcl bb nunca saí p voltar,1
lisete debate quinta fazer pergunta p,1
hahahahah saber ir curtir d,1
querer morrer,1
amanhã 3 vídeo sobre sorteio p,1
corrompeu perder,1
aula começar sexto p,1
to postar storie emmabrandvent,1
sextar alone querer conversar,1
viajo mino dia 1511 voltar dia 2111 dia 2811 ir tailândia querer ficar casa dar jeito deixar Chaves d,1
saudade chorar literalmente todo episódio thi is us acontecesse,1
ar joelho todo foder outro vez,1
sempre saber la Fundo Fundo Fundo amar p,1
sim sempre respeitar bastante,1
dir ai outro 500 p,1
hahahaha pra eu tar tudo zoar pq dormir direito voo comir bem comi barato agora jantar normal,1
bomdia poder seguir pessoa momento p twitter fuleiro,1
adoro,1
è rosto tá acostumar olhar pra si mesmo fica cismar vê coisa vez lá certeza outro pessoa dever julgar mesmo julga rosto bonito pra querer pra,1
ai iscap sempre somar ponto,1
luano todo razão sobre burra acreditar Fudi,1
primeiro fiz análise modelo série solangeanalisa agora final de este quarto feira subir youtube vídeo modelagem unir método solange maldonar método shingo satto meianoite estar ativo assistir,1
to banho tomar,1
produtinho comprar gente obrigado anjinhar,1
continuar colocar defeito outro,1
hoje literalmente insuportável,1
mero mortal útil,1
nao bom relembrar,1
né indecisa Fogo,1
“ gente importante ” chico,1
pensar tom tá mau joana,1
1 inês sofia fachad piteiro,1
ir conferido,1
namorar tar trair hoje manhã niterói ficar ligado manhã tar dormir comigo fazer massagem eu ainda,1
uau assim pretendente ir sumir lista ir diminuir,1
algum animal,1
hoje tomeir café tarde d fazer mes q n comia tarde,1
ja ta hora ajeitar né vida mostrar forte bastante agr poder voltar antes,1
ohr pá tão mau,1
ai nação conservador,1
obrigado grande susto,1
cheguei mm agora cb primeiro coisa q ir fazer ir mc,1
3 mês,1
vida triste shinraele cair cima garota abri sorriso certamente cadeia achar bem inovador8 brigar touro negro black clover d,1
metade turmo fazer aula porque haver água porque poder tomar banho mel,1
genérico 10 real d,1
quer falar eu pode falar comigo,1
vez q mander foto,1
oi andy passar dizer adorável rosie amô obrigada ser gentil ter vir aqui adorar,1
ja mandar pra várias pessoa,1
tamo aí pra tbm,1
bem dia aniversário q acordar cedo piorar conseguir dormir novo,1
recebi bom dia twitter,1
aqui cerâmico Chill esperar ana vir trazer um sapato novo porque arrebentar ir paragem,1
arenar of valor lançar hoje versão ninter switch bem legal,1
hoje então irritante saber tudo aniversário carregar harry desde conhecer bruxa todo idade inteligente fazer 39 ano d,1
pessoa pensar ir estar cmg primeiras virar costa,1
galerar seis indicação ainda votação pra júri popular vota aí galerar,1
q giroo men acertar td,1
gente sigar pessoa fofa maravilhoso sqn q chamar d,1
agoradecer alguém fazer chamar comigo cinco lugar coração fizer,1
apercebir agora ir estar 25 dia casa desculpem love ir levar dois mala grande mochila vossar casa,1
tá frio aí ir praí amanhã querer saber tiro casaco armário,1
próximo ir,1
saber call of duty de esse ano black ops 4 call of duty black ops 4 lançar 1210 disponível site précompra mídia físico digital d,1
mentir eh coisa divertido 1 cuck poder fazer tira ropa p,1
exemplo de isso foto menina colocar simples legenda existir índia branco sim ai povo cair matar pior coisa Mundo esqueçar apontar dedo outro três voltar,1
funcionar tempo fluxo ora ora criatividade interessar,1
altura técnico André Almeida,1
começar friends episódio curto,1
tudo tá dar certo pra eu ano,1
poder ter pedir uber horário pra chegar aula tempo escolher torrar pão sentar pra tomar café,1
elesimeno1turno gostar restaurante agora então d ir porque esquerdista pra ter dinheiro fácil trabalhar,1
shut up diga apenas tem encontrar bom versão te i todo altura vidar encontrar vais ver saber expliquei bem pronto tentar,1
terminar fazer algo pra comer ir descansar,1
pois ver tar reclamar gravadora real,1
vc pagar tauana aq,1
abraço pra eli,1
hoje celebrar música tudo voz harmonio encontro abraço sempre lt3 música de este coisa,1
tombo todo pessoa reclamar Fanfics colocar jeongguk jungkook d,1
pleno sábado noite mãe resolver dar chilique,1
configuração configuração contar privacidade desativar conta pronto,1
dar tempo ontem ver bater papo sobre bilbo aventuro canino bom falar doguinho amigo ps bom sorte ansiedader carol rs,1
aqui bem curtinho 5 minuto,1
porque balizar guardar rede querer dizer bola entrar,1
querido vida,1
ex tar tão xonadosss oq acontecer acontecer q coisa acabar,1
aaaa legal sp esperar ver próximo evento temgenteassim12hr,1
dizer 1 velho terra avô minnho ke trepa haver nome brincadeira alcunho popular tempo antigo ficar enigma onde vir kal verdadeiro sentido,1
dever ter terminar trabalho químicapois tempo pra próximo dia adivinhar falta Monte,1
gostar fazer aniversário porque percebo tanto gente lembrar eu tão bonito legal d d fico feliz,1
lembrar adolf reergueu Alemanha alemão acreditar salvação,1
tipo âncorar barco,1
olá adriano tudo bem reporte pedir centro ajudar app time suporte ir ajudálo,1
bom fiquei telemóvel,1
universo passar vontade ficar vontade,1
arreper coisa,1
ir parque vc,1
oi bom noite dorme deu assim nunca kekjjkkejk bom final semana cabelo ta bonitinho,1
kkkkkkkkk n indicar pra maaaaas so bora importante viver passado falar elx gnt pra voltar ser amigo dps pós termino block ir ser amor amor n termino,1
sotaque sim bem forte vez próprio região onde falar assim perceber,1
eito esqueci terminar ainda dia 26 música fazer apaixonar apaixonar metal d iron maiden fear of the Dark,1
cabelo merdo aí tentar ajeitar caguar ainda,1
ô poc tô acrescentar nada consumidor música poder opinar sobre qualquer coisa chamar atenção ganhar likes esperar algum outro tweet pra conseguir algum bjs,1
inclusive gente ter tudo esclarecido adiantar falar gostar eu achar contribuir pra candidatura alguém ferir existência mulher pobre artista Lgbt,1
saporrar show busan encontrar jimin ir dar merda tô adorar continuar kkkkkkkk ir dar sim kskdkdkdlf prometo atualizar tarde,1
existir camada entendimento né bom aproveitar em esse diferente nível audiência variar livro bom todo tipo gente ler,1
sábado cucko primeiro vez fiz oq sempre fazer fico interagir estranho pra beber graça conseguir,1
cada vez desiludidar,1
tá certo,1
desculpa conseguir dar q elvc merecer amizade tbm ir estar aqui,1
agora coisinhar falar assumir nada poder dar cima preocupar nada dar cima coisa conseguir algo coisa ir,1
olhar idade mental ir paz querer eleger totalitarismo senhor ficar bem,1
samo analiziramo rezultate,1
sentir saudade alguir momento tô bem pessoa q ficar,1
postar fotinho aqui pq amei porém coragem outro lugar,1
dois semana crise constante obrigado,1
engraxei sapato pai dar pisao,1
beleza alguém querer achar icon 1010 kian pra eu,1
50 minuto esperar bagagem obg,1
juliana turista dançar saber lá turista,1
bom dia site 5 horinha sono tô pronto pra jogar spiderman d,1
sil tivikiiii silll,1
ir memir pq amanha aulo,1
arquivo nacional reino unir organizar simpósio discutir possibilidade utilização inteligência artificial arquivologia registro acompanhar,1
ciênciar cultura encontro serviço educativo decorrer pavilhão conhecimento fernando alvim encerrar 1 ° dia trabalho sessão deslumbramer lembrase oa deslumbrar,1
ir fazer tour Porto alegre querer ver aqui d,1
além discutirr presidente prestar atenção deputado senador pq aprovar coisa defendo político relaxa d,1
hoje ir fazer piercing,1
sair casa Argolas sentir nu,1
saber sandrine saber acontecer tá aqui msg genuíno ficar bem tudo hora melhora problema surgir pra obrigar superarlo assim tornar alguém forte maduro ficar bem x,1
pai tmbm bem mente fechar chegar ser autoritário muito coisa mudar tanto partir crescer estudar mostrar p outro visão mur orgulho conselho convesa escuto nunca votar bolsonado,1
nunca ver felizmente d,1
ganhei chocolate sor dudu to feliz,1
colocar prego comir d,1
talvez pq nenhum método 100 eficaz,1
ainda ler louco gato sarah andersen ler d parte final onde falar sobre ser artista lembrar,1
stor pt tão bacano poder sentar onde querer,1
homem aranhar ir ganhar uniforme novo poder ganhar mandar direct pra gente garantir camiseta checar produto diretamente loja linkr bio frete grátis homemaranhar spiderman Camiseta,1
antigo bom tbém olhadinho Garanto ir arrepender,1
comemorar niver dilma,1
algo bem amador bem caseiro kkkkkk possuor estúdio,1
irar ver obrigar algum nome ter fazer esforço mudar estigma dentro instituição kur to them,1
avisar vc curtir nao p,1
conversar amigo d,1
procurar blog calinca alcantarar nome rivotrip tea achar gostar participar projeto,1
olhar q prato cheio pra curte trorio conspiração d,1
tar acompanhar tag,1
único dia consigo dormir cedo perco sono meio madrugada,1
compra tamp pote pra casa onde todo mundo poder usar inclusive pai irmão tio avô todo mundo comer todo mundo lavar todo mundo guardar todo mundo limpa,1
cheirame q ano q campeão,1
fiz semana nunca val fazer vida,1
fico contente cê tá curtir amigo,1
porque falar antes procurar emprego haha fazer parte time acer torcer pra algum vaga João Pessoa pra,1
nada mano obrigar d,1
ser daciolo pra dizer governo lula trocar dívida externo barato interno pequeno prazo juro maior pura demagogia ir daciolo d,1
treino po vc ganhar pouco coreia vc ir tá preparar,1
nunca discorder buzz ver nunca mente tirar 13 10,1
pessoal fduc seguir insta assim gostar,1
tá bonito mané cagar p,1
atenção galero pc chama squad todo vir participar 3ª edição camp conexão games torneio começar dia 0809 corra garanta vaga inscrição whatsapp 16 99382 3066 ir ser próximo campeão digitar,1
obrigadaaa ir olhar hoje,1
olá Luiz ficar feliz interesse soltar voz ir repassar sugestão próximo evento disposição qualquer dúvida,1
kd vma saber lidar ausência,1
voce colar arma ja p,1
ver todo possibilidade aumento memório,1
ah ir fazer bom atendimento sincero explicar processo aqui amiguinho todo cartão p,1
falar asiática ir ser mal péssimo representatividade,1
bom dia pessoal ótima 5afeira todo,1
fiquei 1 semana sesc guarapa chegar receber assim velho alívio Deus saber saudade tar de esse mulher,1
vc pagar tudo pois metade so tamanho d,1
ir procurar fazer cacao natural origem Tomé príncipe atividader adicional fim semana,1
steinsgate bom velho caraca ir ter agradecer novo hunt ter fazer assistir,1
hey ir representar ano ir ter release coisa bacana lá,1
pronto acabar falar achar legal ouvir algum,1
sim acreditar hoje postamo 7ª parte,1
poder escolher ser pagar fazer algo fazer todo dia graça escolheriar dar cu,1
expulsa porque bebi água valer morrer sede verdade damásio,1
frase livro sutil arte ligar fdase,1
achar bem fazer vc ta certo cobrar povo valorizar ainda bem novato aqui desistir eu vez consigo interagir bonitinho negocio tar online direto tal oiooi bom noite p,1
primeiro pede dever ser segundo prq fdd vários contacto,1
avistar ciclover vc gatinha vlw,1
obrigado confio sempre palavra,1
dar logo antes presidente ganhe,1
era gajo pra ter tutorial de isso,1
assim gostar,1
humanidade burro burro dizer pessoalmente ciência achar dar bem aínão parte escrito sim porque seguir regra p,1
cigarro eh bom pq matar d,1
100 hora melhor jogo nintendoswitch zelda botw,1
