tweet_text,sentiment
oi to saudad,0
am emb pra long mim,0
q sdd gustav man ah nao,0
dinh pra compr pc,0
infeliz pra 2 quer continu jog tod sa fud trist,0
dicup pudim leit condens,0
netflix tir catálog tod film favorit terr olh famint 1 2 espelh med grit mort,0
bom dia amo kyungso tant,0
par peg pé bia saiu convers huahu,0
compr nov camis int vou pod peg amanhã,0
vou ter fic 3 dia arrum outr roup pra ir pra fest luann,0
to infern cham escol,0
aí gent macumb azeal adiant,0
hyung aguent,0
apen lembr q situ delic afinal polít exat sobr ideolog sobretud ness moment brasil sobr pod,0
leo tend q fug pro mach nn mat filhot cois cruel,0
amo,0
bagulh fal ih pai gal pod,0
quer jant uma frut maçã aqu cas,0
simm ai real esper q bh,0
hoj noit ind lev pra tom açaí so,0
so sab 3 alun turm vai vot bolsonar trist pox trist pq car tao form serviç soc deu,0
durm alguém sempr pesso acord prim fic esper outr acord,0
consig par pens ajud boz torn tão popul,0
oiiiii pae quer fum,0
dia assim merd,0
fest unil open prim vez algum cois vá mat vulg mojit est cidad,0
aaaah fof poss com chocolat,0
quer tant pod volt danç ant,0
lembr qnd sofr c sdd,0
tant agress pra quê lel,0
namor so quer est dand beij,0
tav mei afast twitt nen ate deslog temp procur kaka dia inclusiv nao ach,0
deu son agor,0
volt sair pu,0
tant kill,0
mand us aaa pf,0
amanhã coimbr acab férias,0
n sei fic vc fal n muit opç,0
quer apresent perfectly wrong send singl,0
ai mig to consegu acompanh vid vc cwb pert long volt quer reun squad,0
ruim com escond n pra tod mund,0
twitt par segu outr nd,0
q vou emb ness chuv vsfffff,0
ont menin 10° ano começ duvid and 12° caus altur,0
bem fraq fiq trist pq gost outr film franqu,0
pi trabalh vou pod faz nad quer,0
ih clar p escolh mem pq paul falec maluc sempr vai ser at favorit seil so curt,0
sad mand grand mens inê respond,0
amo tant estrel nunc ire cans diz quant am import mim tud ti cad pequen detalh tão magníf obr art lind cri amo liter tud tud sobr perfeit,0
isa anj tô trist,0
pé tá inch vo rob mei compress,0
d quer fic hoj,0
ah man amo am d nunc vá p mt long mim ta vam sim pl,0
acontec mesm cois c sai,0
fal pra leeh tav fom tá traz cox pra mim ai gent amo demal um mim,0
tao cas lind,0
gem tav mol ae arroz feija tav fri coloc microond ning ensin q acontec,0
amanhã netflix,0
cheg dia tem ir hospit doent mamã cmg,0
acab put agor pai,0
cri expect demal jezuss tav imagin almoç doming cas sogr kkkkkkkk n dess vez,0
faz lembr demal pai ain car trist,0
eunb bom gost ♡ mand mim hihih curi cat obrig viu ire respond amanhã poi nest exat moment caind son agradeç pergunt gtlt,0
pir mig incr pareç hahahah vou faz cort hoj quer sab ond vc coloc hach ruim sei pass algum vig algum pil lá mal entr sal ingl,0
cont nad,0
outr cont caiu,0
vdd n sei and bik,0
perd tud músic,0
perceb porqu nenhum amig sab danç esquem cois fácil gent dp n companh,0
tô bem trist mamã tá mo trist vei,0
21 ano mei car 15 16,0
am,0
traduz imens lev tod temp tent traduz sit fic bem ruin amig lia assim,0
hoj zec tav dorm braç estic deit braç fez car quas morr am,0
vc sab q lei tod au ate selen gomez,0
n log menos tô boa szsz,0
tb barrig atrapalh,0
noit tá tão quiet,0
viros pq possível tant mal est,0
prog bem dia vou p sp,0
fiz faculdad human encontr menos human,0
oral perdev nun,0
am amo tud ness vid,0
esper menin fic pront pra abr cas pro churr,0
vou surt,0
quer am assim seras poss,0
fest prim rol lá sp quer tá lá ahhh,0
hj pra escol pra ver,0
so quer alg q namor,0
pres format pox mereç,0
am mund precis pesso real muit pesso ment pequen ai obrig car viu séri to emot aqu socorr aaaaa boa sort anj cham dm quer amig contig,0
cabel lind limp hidrat ngm pra faz cafuné,0
afff to bebê vam marc alg,0
pod ser bat pedr outr quer agr,0
to trist quer cad poç show casca,0
he look lik an angel so beautiful amo tant dói,0
am merec tud bom ness mund obrig,0
to cas quer ta boc lob,0
real cen bonit grey porém sequ mt trist,0
putz cois gent quer diz avis,0
quer saúd estud campu,0
tia fa moltissim pal en part vull per bua prefereix estalvi,0
tbm tô vam marc sair po,0
qu faz chor,0
poi difícil crei sim poow jog tá f pra,0
ano atrás tav tod cont gost ir escol caus crush ninguém merec pq ach falt consider ter dad feliz aniversári pra mim pq deu pra menin q fez aniversári outr dia dia falt,0
boc johnny to sens d,0
aí vai ver post malon geral sab,0
quer pod diz conheç ikon desd 2015 acompanh debut,0
solang ter lanç apen doi clip album recent pra fud né,0
oi pod ajud aqu seri legend ingl legend ptbr nao sincron consig resolv automatic q traduzirsincron man linh linh,0
fal tant vez quer namor md aguent,0
tô trist cois tão idiot ah,0
aaaa quer consegu tbbb,0
trist demal né proteg maldad mund infeliz,0
séri to trist pra caralh,0
amo namor sint am sufici merd,0
cheir maravilh tacac tô afim,0
saudad gat morr man,0
quer dezembr fest celul nov,0
facíl pra perdo cheg vez ped perd cois difícil mund,0
niall crianç pod cresc recus,0
amo demal winn fandom nao quer trat famos sim irmã q qu ver cresc menin apoial faç desd debut desculp,0
sab diss pq sub tag,0
amo amig brigadaaa gritaaaa duplaaa infeliz vou ter abandon pq dia vai dar pra danç,0
sim polic dev ser gost mur fech fiq trist pq tap pass vent aqu pra cas,0
sempr mesm cois,0
paul vai sair masterchefbr,0
gent tav vend álbum tripl h tão precios photobook tud chor,0
quer dar um beij seokjin kskskk,0
kkkkkkkkkkkkkkkkk pi q explic n vai ter graç af,0
pesso precios mund quer consegu gost ti mesm form gost amo tort limã,0
quer ir prai,0
quer ir agor p fest p espairec bcd companh pq inê cá,0
am favor,0
tô sent lix moral,0
consig dorm tard,0
vontad com bol chuv aind pass quer,0
sim nunc posicion assim fic surpres,0
ai gent vid,0
ai amo tant am,0
• apaixon pack lt3 • fix lind • desist au,0
kkkkkkkj mig esquec ns fot,0
acord direct cle bêb diz noç saudad agor to tod bob aqu saudad estagi,0
bebê sim altur demal,0
precis agradec am,0
siss tá dorm,0
to sent mt falt pessoal,0
quer ler deix livr cas mãe,0
odei ver amig trist,0
quer algum roup fic bem mim,0
sofr sempr vej víde antig dem,0
sent falt alguém agor siim,0
im so emo rn,0
vai deu pai,0
q tom remédi vei,0
desculp precip am,0
to trist histór dess senh tom consig ajud to chor,0
odei ver irm chor,0
precis consegu empreg correi,0
acab ver cont antig milen fal mim bom ach ne tad,0
vej pouc yoong st tml cad vc,0
mei desabaf helen consig par chor,0
unic fic pouc temp zigg,0
tô chor poi gat eh perfeit,0
quer trabalh hoj,0
ach nenhum lug pra tom açaí pert escritóri nov,0
aaaaa diz q ment,0
precis dorm to mt son sei q n vou consegu nao ness lug quer ir p cas q infern,0
vi luc tvz cheg agor,0
pfv digamm começ tod aul seman começ dia 24 vou fic 1 seman alon,0
pq nunc vou,0
ai quer umx namoradx,0
ach q bem compar ctg xhdndjdbdmdj tir 53,0
olh ta trist deu dó pq algu far,0
continu sorr sent dor hyuck anj esper bem,0
kahskahskhaushau séri math vai médic,0
porqu vc n post fot nunc vi ah okay gost apar,0
amo jungkook demal nivel,0
moment jog fav ta mt send rocket leag so q n pdl gt n amig pra jog gt amig gt td,0
aish fal acontec vid,0
aaa oficin teatr pag algum cois pra faz quer faz algum curs teatr alg tip imped dinh,0
fic preocup sab ach tod pass fas pens assim quer pens desaparec fic preocup,0
ahh faz seman durm direit to exaust mpn btsarmy bt,0
carac seri log q gost mistur cois vc ta incentiv,0
vitamin cuid vai resist,0
deu parec ros oh cas lind doc,0
pra menin tá part pro tri agor pra rol cenarium tard,0
menin q sab portugu,0
louil favor deix tor fot abraç vc,0
demal dorm ced acord ced hsjsbsj sim amo demal bom tá volt stan bt red velvet gfriend loon pristin váaaari outr grup,0
nunc vi sobr,0
sei mensur tamanh saudad q tô,0
pox oq fiz,0
vc lind aaaaaa obrig,0
amo tud,0
poss ser banguel banguel ettor,0
inclusiv saudad anah,0
to exat sent,0
pec fic sab cancel aeroport,0
fom au fanboy encerr hat potion nao att hj shirley morr hj rip,0
perd pescoç caus pap,0
dev ter ido rol,0
chor one piec bich pra mim trist merry queim usopp vs luffy,0
inê precis mass,0
ant jog quas seman tod tranquil man to velh,0
lembr qnd crianç dorm riqu acord embaix mim mort sempr ach assassin,0
quer ter chanc quer ir pra manau,0
sei acord pra beb águ consig dorm,0
odei fic pass mal,0
quer col mommy,0
amig fiq tão chate lav mai cuid pra estrag car,0
ah porr hoj dent,0
gat quebr dent,0
prim ano mar comig entr escol,0
diálog brev irm pricell lutavi orgulhoepaix,0
tou procur viu forç aí bolet pag so tá funcion pra mim,0
pra tud vid,0
aí amo yehyuk desculp gal,0
amig vi trail cinem quas chor vee amo urs pooh,0
stou trist so cas,0
nao fal assim anj,0
fiz uma tre vez nao aparec nenhum ali,0
bost aparelh tá incomod nov aguent ferr geng pud arranc,0
text jul,0
nn ignor irm geme,0
olh q hor esp cevich,0
ia mand tweet fod falh boa sort ness sag trat,0
vam lev pra conhec mus nunc,0
amo demal,0
sei quer fleurtuan gent,0
inclusiv tud quer precis agor pox vid,0
cris chor tá bat port,0
diss tent acab amzd olh faz so,0
faz tant temp q n tir fot q gost,0
lo tendré efec nawebon,0
alívi gaym acontec,0
2 mes pra cab abraç,0
meubolsominionsecret infeliz car admir,0
pens fic internet consig faç cois olh tuít,0
tô pass mal horr remédi quer faz diferenç ent tom,0
hoj faz 3 mes perfeit abandon,0
vai fic mans agor sab to sab lid,0
amig pai ta assim vir pesso ign livr pra acredit corr zap difícil,0
nao consegu fzr match daquel dj,0
lorenz fal pod ir pra cas,0
ach cumpr dev ont noit peç desculp aliás sei explic algum mo neném sint ter tid dia bom sint aind sab di,0
precis com algum doc,0
eii tud bem pens q vc qri fal cmg hj…m oq vi n mereç atenç desculp tá incomod vou par cm tud,0
oi nen tud bem par fal bem statu relacion olá bem tud bem aqu aí solt anj,0
cresc amg,0
vou deix nen so,0
saudad ser mesm,0
bianc amo mt quer ver vc dnv,0
trist ter quebr tornozeleixon,0
us macacã ador odi moc sempr torc pra trist demal ah,0
odei clim fic assim fic malza,0
po ta tod mund mal,0
ign agor,0
sdd gabi fal cmg,0
deix cair telemó águ fd ach prim vez chor telemó tou tão trist,0
dorm bem sim,0
quer com bol namor faz pra mim,0
quer nov appl watch appleevent,0
escal 3 tim,0
aqu tb ach telh vo,0
sonh gal enorm tav agoniz pq cort cabeç,0
to mei trist desanim seman,0
consegu resolv tud vou to ach q nao to agend amanh manh uma 12h,0
bitch resp víde acord boc car cu norm yha,0
amanhã quer ir luz,0
mint pra mim,0
calmaaaaa to mesm eliz,0
quer ser sufici pra algu,0
jog flameng 11 aguent,0
dei parabém pra dem sei lá to ach tud tão estranh rez pra fiqu dia hoj feliz pud dentr dess context rehab quer bebê bem,0
outr show sandy sp começ vend segund pod anunc vend mto cim hor,0
ach dev coloc auxili segur ferr pesso baix sofr fic surf tr,0
quer compr uma cois compr compr livr,0
ilh ta acontec contig quant cois ruim,0
vai log min ama vc ta sec,0
cert vei únic vez q chor alg tip ach episódi nov perceb q assist tod,0
defend tant letíc aind sig sab bem pens únic cois gost deix jonathan fez quas total lad,0
im so thil is soo cuteeeee jooch bong to bomin im so soft,0
quer coloc unh gel,0
to acab ult livr n quer acab livr nunc eh bom n consig par ler help,0
eit sad desculp eh q soub reag fal cmg,0
ach plan govern marin sensac pen nunc vai ser eleit,0
plu ruiv merd,0
sint enta ahshsh,0
man assim mac mill morr,0
ont mal fal natã,0
ai mystr ajud fer ach super agor quer sempr ir aond vai cham atenç nao quer nao aguent precis alguém,0
ah rip cach,0
pedr sint esper q vc fiqu bem,0
vári nad autoest,0
rtx 2070 precis font 550w compr coloc outr font,0
porr man fal,0
quer tá acarici pescoc namor,0
viv stan fav nen,0
amig ach vid adult cheg cheg determin moment cervej entr dia punk junki cachac acab,0
quer fav tweet marc vou começ err letr músic agor,0
vontad com donut amanhã,0
víde show complet quer assist,0
aaaaah hoj to chei corr af,0
esc q dei melhor beij vid,0
quer bue ter cao,0
pod par oferec promoç atend bairr né trist chate contig,0
sim aff tav terc ano via pov non td mai q,0
vc volt anj saudad,0
imagin perd cachorr viv vid tod velh q sei tav doent,0
man cad dia q pass pb torn real n acredit q sair recif,0
sent tod famíl milit descans paz,0
ai ju amo demal am obrig faz feliz tod outr cois fez mim,0
amo tant cen porr,0
func chin,0
quer volt sentirm bridget jon,0
quer ver donald glov land,0
quer faz aniversári hj p receb text pesso q amo to carent quer amg,0
olh fd compr crep dinh mal gast enjo gt combin alg ir port assim lt3,0
vão perform sav,0
gost desenh bem vej desenh tão fucking gir batat sei faz,0
dia sab sai anon cenour bom hor vou dorm enta esper durm bem amanh dia tao bo favor faç cenour feliz boa noit dia tao bom quant mass integr,0
cel aparec pra limp dad,0
quer abraç,0
prefer,0
ai the way,0
vc deix mal,0
dó bich,0
vou ganh col igual,0
unic sit notic q aind entr eh g1 pq rest eh tud mat fech pra assin gt,0
sofr hom nunc vi toc,0
fal psicólog assim kkkk faç uma pi olh fic,0
amig aqu tô acredit,0
urr thread diss monj trans monj coen filh net bisnet foc essenc trans moment pres efeit prazer potenci,0
caralh amo tant jaemin nao real,0
ai pfv algu nam cmg cuid,0
coraçã ta doend pq ano q vem vai pro terc cas eh separ prim segund q desc um 3 lanc esc,0
quer carreg jul lev vei traz hj,0
obrig indic natash fernand film maravilh revolt tbm,0
pi,0
ah gent últ pesquis agor quebr pern,0
pqp ah bc,0
fal sdd,0
man pra envi text pra apresent event q profes fal hoj sab log agor q decid particip,0
assunt dia buzzfeed traz pont vist bem menos otim via,0
anj frequ emoc difer porqu capac sent qu diz precis sent absolut tud man absurd fort alguém sent assim ruim cad sab dor delíc ser né,0
saudad cop alegr,0
quer est assist narut,0
hacke perfil princes nunc vou sab,0
lembr consig ouv one mor light fic extrem emocion,0
simm fiz tud sei vão liber cont,0
compr tom dsclp,0
país ja eh lix n nad aind cult morr simples apag memór brasil,0
dia bat badz dan olh pro quatr cant enxerg form sair dess burac,0
pen est debat quint,0
cad víde danç aaaaaaaaaaah n sei,0
tão espec obrig obrig obrig,0
falt 3 pra torn milion,0
sint lembr sempr imagin vc amig,0
hj manhã tav ouv uma music car,0
pq tá tod mund tão gross cmg,0
pêsames famíl fã,0
gent sab oq descobr aplic lua p coloc tel inic ai parec ta olh pra lua,0
consig faz negóci mão olh,0
saudad mãe sei dia gent vê aí ovonópolil lei,0
pra mim ta send pess,0
car sei oq diz sobr timmy pq simples desaparec sint falt sint falt dess fandom viv,0
deu man histór trist sint mt,0
ah naooo quer tant escut bird parec maravilh,0
precis nov mixtap namjoon pq to simples apaixon lov pra perceb q estil mud tant desd 2015,0
ai to preocup cory,0
socorr hj escol,0
sent falt alguém agor sim,0
pessoal total perd quest soc polít,0
car deusss,0
quer sair algum grup wpp q fal pov sociedad n deix,0
cert acredit q est atual,0
saudad ter alguém pra convers,0
pesadel,0
braç tá tod fod,0
ja to saudade zair,0
quer guard am pot,0
real ofic metad popul brasil órfã agr,0
quer lig pra alguém ninguém qu fic comig lig,0
car louil fal suuun meg fof deu sao mt marid,0
aproxim pouc prim vez vi visit mê,0
gost ver chor qu casq ai quer,0
vc pod respond dm,0
pen receb,0
tou ver tvd saudadesssss,0
cas prim opç infil doc nutell,0
2 seman show,0
pass gelim,0
der sei maqui,0
car notíc trist mus lutomuseunac,0
particul stanei tud pesso recomend to nenhum grup pra conhec moment ent to vici blackpink gidl atual,0
sup mort mac mil catr morr,0
vai zer pal dia feri quer beij la ach q nao vou cham sab prox rol,0
ai quer,0
vou faz tud pra chor ness madrug,0
sent falt alguém agor sim,0
gabarit saiu aind 2 dav col amoo,0
né ja nao temp 8h son,0
emprest sonh defini outr club,0
faz sempr além ser bipol ach algum problem pq possível,0
caiu mu bols vi tô trist,0
vai ter comeback infinit conhec pouc temp apaixon líd tá exércit,0
pous ahahahahz cas rol,0
imagin dia sid cans,0
seman gost ein sol agor chuv find,0
caralh sombri rip,0
coimbr gir ️410 arcanjoo diz nad tanto fiq trist ter vind ano és giraç sup quer saudad rapaz tud bom beij,0
né ai fic trist gent vê fot zayn ja ta mud difer so gig pra post fot,0
vontad faz isso sab esquec n lembr cont novidad,0
ana so quer diz amo ok vc eh incri vc incr amo obg,0
nad diss fic trist q vc pens assim,0
gost dess roç,0
nao nao quer pod par ja palhaç tirotei crim rio,0
nao ach popcorn,0
sei vou consegu assist,0
to perd rua prest morr,0
tav dand tant atenç pra mort catr music infânc carali,0
sei ver perd isqu fum fiq bué trist pq bué lind,0
2018,0
ingl tá bom nao nível fluent,0
pront agor vou fic paranó ach pesso horr,0
quer ir pra caragu seman sac chei,0
nao to consegu envi tweet pra thread fiz gt,0
tao baix ta salt aind aa beb apen,0
to lend 4 livr consegu prossegu termin nenhum,0
ent reclam,0
quer pod dorm hor,0
quer mt ter ido tb n consegu esper aproveit bastante kkk,0
aguent ver casal rua saudad am,0
hj quer ir pra bateko,0
tô trist algum pesso pud vim,0
xxxtentacion grav moonlight msm roup morr,0
bom dia bb amo tb,0
sens desesper vc pass dia estud son sab cheg cas vai ter continu,0
1k vacil,0
tlm desculp,0
quer fal fal gent bonit sinal ch,0
simm cond brasil ceg pt vai acontec mesm put acontec dilm,0
